ID,Title,Start,End,Commentaire,BackgroundColor
C_10381_5_6_236,MDLD (Girardet),2025-01-13T09:50:00,2025-01-13T11:25:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10383_3_7_237,TSYS (Bron),2025-01-14T08:00:00,2025-01-14T09:35:00,"Groupe : SIG1, Module : SI120 - INGP - Ingénierie Plateformes<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10384_66_3_238,MATH (Le Franc),2025-01-14T09:50:00,2025-01-14T11:25:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_20054_66_5_239,STAT (Le Franc),2025-01-14T13:10:00,2025-01-14T15:45:00,"Groupe : SIG1, Module : SI111 - OGEN - Outils pour la gestion d""entreprise","rgb(75, 108, 166)"
C_20062_66_3_240,MATH (Le Franc),2025-01-14T15:50:00,2025-01-14T16:35:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1","rgb(75, 108, 166)"
C_20046_66_6_241,ALGO (Le Franc),2025-01-15T08:00:00,2025-01-15T11:25:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1","rgb(75, 108, 166)"
C_20070_76_6_242,UML (Bianchi-Huguenin),2025-01-15T12:20:00,2025-01-15T13:55:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1","rgb(75, 108, 166)"
C_20078_66_3_243,MATH (Le Franc),2025-01-15T14:00:00,2025-01-15T14:45:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1","rgb(75, 108, 166)"
C_20086_66_3_244,REMA (Le Franc),2025-01-15T15:00:00,2025-01-15T16:35:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1","rgb(75, 108, 166)"
C_15476_158_2_245,IDRO (Barbafieri) - ETML-S309,2025-01-16T08:00:00,2025-01-16T09:35:00,"Groupe : SIG1-inf, Module : SI110 - CGES - Compléments de gestion ","rgb(75, 108, 166)"
C_10387_43_3_246,COMM (Bruyndonckx),2025-01-16T09:50:00,2025-01-16T11:25:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_15484_43_2_247,CPTA (Bruyndonckx) - ES R106,2025-01-16T12:20:00,2025-01-16T15:45:00,"Groupe : SIG1-inf, Module : SI110 - CGES - Compléments de gestion ","rgb(75, 108, 166)"
C_20094_3_7_248,RESE (Bron),2025-01-17T08:00:00,2025-01-17T10:35:00,"Groupe : SIG1, Module : SI120 - INGP - Ingénierie Plateformes","rgb(75, 108, 166)"
C_10393_43_5_249,RTAB (Bruyndonckx),2025-01-17T10:40:00,2025-01-17T12:15:00,"Groupe : SIG1, Module : SI111 - OGEN - Outils pour la gestion d""entreprise<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_15492_43_2_250,IGEF (Bruyndonckx) - ES-R106,2025-01-17T13:10:00,2025-01-17T16:35:00,"Groupe : SIG1-inf, Module : SI110 - CGES - Compléments de gestion","rgb(75, 108, 166)"
C_10399_5_6_251,BDON (Girardet),2025-01-20T08:00:00,2025-01-20T09:35:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10400_5_6_252,MDLD (Girardet),2025-01-20T09:50:00,2025-01-20T11:25:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10402_3_7_253,TSYS (Bron),2025-01-21T08:00:00,2025-01-21T09:35:00,"Groupe : SIG1, Module : SI120 - INGP - Ingénierie Plateformes<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10403_66_3_254,MATH (Le Franc),2025-01-21T09:50:00,2025-01-21T11:25:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_20055_66_5_255,STAT (Le Franc),2025-01-21T13:10:00,2025-01-21T15:45:00,"Groupe : SIG1, Module : SI111 - OGEN - Outils pour la gestion d""entreprise","rgb(75, 108, 166)"
C_20063_66_3_256,MATH (Le Franc),2025-01-21T15:50:00,2025-01-21T16:35:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1","rgb(75, 108, 166)"
C_20047_66_6_257,ALGO (Le Franc),2025-01-22T08:00:00,2025-01-22T11:25:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1","rgb(75, 108, 166)"
C_20071_76_6_258,UML (Bianchi-Huguenin),2025-01-22T12:20:00,2025-01-22T13:55:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1","rgb(75, 108, 166)"
C_20079_66_3_259,MATH (Le Franc),2025-01-22T14:00:00,2025-01-22T14:45:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1","rgb(75, 108, 166)"
C_20087_66_3_260,REMA (Le Franc),2025-01-22T15:00:00,2025-01-22T16:35:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1","rgb(75, 108, 166)"
C_15477_158_2_261,IDRO (Barbafieri) - ETML-S309,2025-01-23T08:00:00,2025-01-23T09:35:00,"Groupe : SIG1-inf, Module : SI110 - CGES - Compléments de gestion ","rgb(75, 108, 166)"
C_10406_43_3_262,COMM (Bruyndonckx),2025-01-23T09:50:00,2025-01-23T11:25:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_15485_43_2_263,CPTA (Bruyndonckx) - ES R106,2025-01-23T12:20:00,2025-01-23T15:45:00,"Groupe : SIG1-inf, Module : SI110 - CGES - Compléments de gestion ","rgb(75, 108, 166)"
C_20095_3_7_264,RESE (Bron),2025-01-24T08:00:00,2025-01-24T10:35:00,"Groupe : SIG1, Module : SI120 - INGP - Ingénierie Plateformes","rgb(75, 108, 166)"
C_10412_43_5_265,RTAB (Bruyndonckx),2025-01-24T10:40:00,2025-01-24T12:15:00,"Groupe : SIG1, Module : SI111 - OGEN - Outils pour la gestion d""entreprise<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_15493_43_2_266,IGEF (Bruyndonckx) - ES-R106,2025-01-24T13:10:00,2025-01-24T16:35:00,"Groupe : SIG1-inf, Module : SI110 - CGES - Compléments de gestion","rgb(75, 108, 166)"
C_10418_5_6_267,BDON (Girardet),2025-01-27T08:00:00,2025-01-27T09:35:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10419_5_6_268,MDLD (Girardet),2025-01-27T09:50:00,2025-01-27T11:25:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10425_142_6_269,GPWR (Gerber),2025-01-27T14:00:00,2025-01-27T16:35:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10427_3_7_270,RESE (Bron),2025-01-28T08:50:00,2025-01-28T11:25:00,"Groupe : SIG1, Module : SI120 - INGP - Ingénierie Plateformes<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10422_66_4_271,MATH (Le Franc),2025-01-28T13:10:00,2025-01-28T14:45:00,"Groupe : SIG1, Module : SI131 - BRIT2 - Branches instrumentales 2<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10420_66_4_272,REMA (Le Franc),2025-01-28T15:00:00,2025-01-28T16:35:00,"Groupe : SIG1, Module : SI131 - BRIT2 - Branches instrumentales 2<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10424_66_4_273,MATH (Le Franc),2025-01-29T08:50:00,2025-01-29T10:35:00,"Groupe : SIG1, Module : SI131 - BRIT2 - Branches instrumentales 2<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10428_43_4_274,COMM (Bruyndonckx),2025-01-29T10:40:00,2025-01-29T12:15:00,"Groupe : SIG1, Module : SI131 - BRIT2 - Branches instrumentales 2<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10426_43_5_275,GEFA (Bruyndonckx),2025-01-29T13:10:00,2025-01-29T16:35:00,"Groupe : SIG1, Module : SI111 - OGEN - Outils pour la gestion d""entreprise<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10431_158_5_276,DROA (Barbafieri),2025-01-30T08:00:00,2025-01-30T09:35:00,"Groupe : SIG1, Module : SI111 - OGEN - Outils pour la gestion d""entreprise<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10423_66_5_277,TKDE (Le Franc),2025-01-30T09:50:00,2025-01-30T12:15:00,"Groupe : SIG1, Module : SI111 - OGEN - Outils pour la gestion d""entreprise<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10429_76_6_278,IPOO (Bianchi-Huguenin),2025-01-30T13:10:00,2025-01-30T16:35:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10421_3_7_279,ASRV (Bron),2025-01-31T08:00:00,2025-01-31T11:25:00,"Groupe : SIG1, Module : SI120 - INGP - Ingénierie Plateformes<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10430_163_6_280,WEBA (GANDER),2025-01-31T13:10:00,2025-01-31T16:35:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10433_5_6_281,BDON (Girardet),2025-02-03T08:00:00,2025-02-03T09:35:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10434_5_6_282,MDLD (Girardet),2025-02-03T09:50:00,2025-02-03T11:25:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10440_142_6_283,GPWR (Gerber),2025-02-03T14:00:00,2025-02-03T16:35:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10442_3_7_284,RESE (Bron),2025-02-04T08:50:00,2025-02-04T11:25:00,"Groupe : SIG1, Module : SI120 - INGP - Ingénierie Plateformes<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10437_66_4_285,MATH (Le Franc),2025-02-04T13:10:00,2025-02-04T14:45:00,"Groupe : SIG1, Module : SI131 - BRIT2 - Branches instrumentales 2<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10435_66_4_286,REMA (Le Franc),2025-02-04T15:00:00,2025-02-04T16:35:00,"Groupe : SIG1, Module : SI131 - BRIT2 - Branches instrumentales 2<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10439_66_4_287,MATH (Le Franc),2025-02-05T08:50:00,2025-02-05T10:35:00,"Groupe : SIG1, Module : SI131 - BRIT2 - Branches instrumentales 2<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10443_43_4_288,COMM (Bruyndonckx),2025-02-05T10:40:00,2025-02-05T12:15:00,"Groupe : SIG1, Module : SI131 - BRIT2 - Branches instrumentales 2<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10441_43_5_289,GEFA (Bruyndonckx),2025-02-05T13:10:00,2025-02-05T16:35:00,"Groupe : SIG1, Module : SI111 - OGEN - Outils pour la gestion d""entreprise<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10446_158_5_290,DROA (Barbafieri),2025-02-06T08:00:00,2025-02-06T09:35:00,"Groupe : SIG1, Module : SI111 - OGEN - Outils pour la gestion d""entreprise<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10438_66_5_291,TKDE (Le Franc),2025-02-06T09:50:00,2025-02-06T12:15:00,"Groupe : SIG1, Module : SI111 - OGEN - Outils pour la gestion d""entreprise<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10444_76_6_292,IPOO (Bianchi-Huguenin),2025-02-06T13:10:00,2025-02-06T16:35:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10436_3_7_293,ASRV (Bron),2025-02-07T08:00:00,2025-02-07T11:25:00,"Groupe : SIG1, Module : SI120 - INGP - Ingénierie Plateformes<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10445_163_6_294,WEBA (GANDER),2025-02-07T13:10:00,2025-02-07T16:35:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10448_5_6_295,BDON (Girardet),2025-02-10T08:00:00,2025-02-10T09:35:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10449_5_6_296,MDLD (Girardet),2025-02-10T09:50:00,2025-02-10T11:25:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10455_142_6_297,GPWR (Gerber),2025-02-10T14:00:00,2025-02-10T16:35:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10457_3_7_298,RESE (Bron),2025-02-11T08:50:00,2025-02-11T11:25:00,"Groupe : SIG1, Module : SI120 - INGP - Ingénierie Plateformes<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10452_66_4_299,MATH (Le Franc),2025-02-11T13:10:00,2025-02-11T14:45:00,"Groupe : SIG1, Module : SI131 - BRIT2 - Branches instrumentales 2<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10450_66_4_300,REMA (Le Franc),2025-02-11T15:00:00,2025-02-11T16:35:00,"Groupe : SIG1, Module : SI131 - BRIT2 - Branches instrumentales 2<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10454_66_4_301,MATH (Le Franc),2025-02-12T08:50:00,2025-02-12T10:35:00,"Groupe : SIG1, Module : SI131 - BRIT2 - Branches instrumentales 2<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10458_43_4_302,COMM (Bruyndonckx),2025-02-12T10:40:00,2025-02-12T12:15:00,"Groupe : SIG1, Module : SI131 - BRIT2 - Branches instrumentales 2<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10456_43_5_303,GEFA (Bruyndonckx),2025-02-12T13:10:00,2025-02-12T16:35:00,"Groupe : SIG1, Module : SI111 - OGEN - Outils pour la gestion d""entreprise<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10461_158_5_304,DROA (Barbafieri),2025-02-13T08:00:00,2025-02-13T09:35:00,"Groupe : SIG1, Module : SI111 - OGEN - Outils pour la gestion d""entreprise<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10453_66_5_305,TKDE (Le Franc),2025-02-13T09:50:00,2025-02-13T12:15:00,"Groupe : SIG1, Module : SI111 - OGEN - Outils pour la gestion d""entreprise<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10459_76_6_306,IPOO (Bianchi-Huguenin),2025-02-13T13:10:00,2025-02-13T16:35:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10451_3_7_307,ASRV (Bron),2025-02-14T08:00:00,2025-02-14T11:25:00,"Groupe : SIG1, Module : SI120 - INGP - Ingénierie Plateformes<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10460_163_6_308,WEBA (GANDER),2025-02-14T13:10:00,2025-02-14T16:35:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10463_5_6_309,BDON (Girardet),2025-02-24T08:00:00,2025-02-24T09:35:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10464_5_6_310,MDLD (Girardet),2025-02-24T09:50:00,2025-02-24T11:25:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10470_142_6_311,GPWR (Gerber),2025-02-24T14:00:00,2025-02-24T16:35:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10472_3_7_312,RESE (Bron),2025-02-25T08:50:00,2025-02-25T11:25:00,"Groupe : SIG1, Module : SI120 - INGP - Ingénierie Plateformes<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10467_66_4_313,MATH (Le Franc),2025-02-25T13:10:00,2025-02-25T14:45:00,"Groupe : SIG1, Module : SI131 - BRIT2 - Branches instrumentales 2<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10465_66_4_314,REMA (Le Franc),2025-02-25T15:00:00,2025-02-25T16:35:00,"Groupe : SIG1, Module : SI131 - BRIT2 - Branches instrumentales 2<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10469_66_4_315,MATH (Le Franc),2025-02-26T08:50:00,2025-02-26T10:35:00,"Groupe : SIG1, Module : SI131 - BRIT2 - Branches instrumentales 2<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10473_43_4_316,COMM (Bruyndonckx),2025-02-26T10:40:00,2025-02-26T12:15:00,"Groupe : SIG1, Module : SI131 - BRIT2 - Branches instrumentales 2<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10471_43_5_317,GEFA (Bruyndonckx),2025-02-26T13:10:00,2025-02-26T16:35:00,"Groupe : SIG1, Module : SI111 - OGEN - Outils pour la gestion d""entreprise<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10476_158_5_318,DROA (Barbafieri),2025-02-27T08:00:00,2025-02-27T09:35:00,"Groupe : SIG1, Module : SI111 - OGEN - Outils pour la gestion d""entreprise<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10468_66_5_319,TKDE (Le Franc),2025-02-27T09:50:00,2025-02-27T12:15:00,"Groupe : SIG1, Module : SI111 - OGEN - Outils pour la gestion d""entreprise<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10474_76_6_320,IPOO (Bianchi-Huguenin),2025-02-27T13:10:00,2025-02-27T16:35:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10466_3_7_321,ASRV (Bron),2025-02-28T08:00:00,2025-02-28T11:25:00,"Groupe : SIG1, Module : SI120 - INGP - Ingénierie Plateformes<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10475_163_6_322,WEBA (GANDER),2025-02-28T13:10:00,2025-02-28T16:35:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10478_5_6_323,BDON (Girardet),2025-03-03T08:00:00,2025-03-03T09:35:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10479_5_6_324,MDLD (Girardet),2025-03-03T09:50:00,2025-03-03T11:25:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10485_142_6_325,GPWR (Gerber),2025-03-03T14:00:00,2025-03-03T16:35:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10487_3_7_326,RESE (Bron),2025-03-04T08:50:00,2025-03-04T11:25:00,"Groupe : SIG1, Module : SI120 - INGP - Ingénierie Plateformes<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10482_66_4_327,MATH (Le Franc),2025-03-04T13:10:00,2025-03-04T14:45:00,"Groupe : SIG1, Module : SI131 - BRIT2 - Branches instrumentales 2<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10480_66_4_328,REMA (Le Franc),2025-03-04T15:00:00,2025-03-04T16:35:00,"Groupe : SIG1, Module : SI131 - BRIT2 - Branches instrumentales 2<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10484_66_4_329,MATH (Le Franc),2025-03-05T08:50:00,2025-03-05T10:35:00,"Groupe : SIG1, Module : SI131 - BRIT2 - Branches instrumentales 2<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10488_43_4_330,COMM (Bruyndonckx),2025-03-05T10:40:00,2025-03-05T12:15:00,"Groupe : SIG1, Module : SI131 - BRIT2 - Branches instrumentales 2<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10486_43_5_331,GEFA (Bruyndonckx),2025-03-05T13:10:00,2025-03-05T16:35:00,"Groupe : SIG1, Module : SI111 - OGEN - Outils pour la gestion d""entreprise<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10491_158_5_332,DROA (Barbafieri),2025-03-06T08:00:00,2025-03-06T09:35:00,"Groupe : SIG1, Module : SI111 - OGEN - Outils pour la gestion d""entreprise<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10483_66_5_333,TKDE (Le Franc),2025-03-06T09:50:00,2025-03-06T12:15:00,"Groupe : SIG1, Module : SI111 - OGEN - Outils pour la gestion d""entreprise<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10489_76_6_334,IPOO (Bianchi-Huguenin),2025-03-06T13:10:00,2025-03-06T16:35:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10481_3_7_335,ASRV (Bron),2025-03-07T08:00:00,2025-03-07T11:25:00,"Groupe : SIG1, Module : SI120 - INGP - Ingénierie Plateformes<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10490_163_6_336,WEBA (GANDER),2025-03-07T13:10:00,2025-03-07T16:35:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10493_5_6_337,BDON (Girardet),2025-03-10T08:00:00,2025-03-10T09:35:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10494_5_6_338,MDLD (Girardet),2025-03-10T09:50:00,2025-03-10T11:25:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10500_142_6_339,GPWR (Gerber),2025-03-10T14:00:00,2025-03-10T16:35:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10502_3_7_340,RESE (Bron),2025-03-11T08:50:00,2025-03-11T11:25:00,"Groupe : SIG1, Module : SI120 - INGP - Ingénierie Plateformes<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10497_66_4_341,MATH (Le Franc),2025-03-11T13:10:00,2025-03-11T14:45:00,"Groupe : SIG1, Module : SI131 - BRIT2 - Branches instrumentales 2<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10495_66_4_342,REMA (Le Franc),2025-03-11T15:00:00,2025-03-11T16:35:00,"Groupe : SIG1, Module : SI131 - BRIT2 - Branches instrumentales 2<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10499_66_4_343,MATH (Le Franc),2025-03-12T08:50:00,2025-03-12T10:35:00,"Groupe : SIG1, Module : SI131 - BRIT2 - Branches instrumentales 2<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10503_43_4_344,COMM (Bruyndonckx),2025-03-12T10:40:00,2025-03-12T12:15:00,"Groupe : SIG1, Module : SI131 - BRIT2 - Branches instrumentales 2<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10501_43_5_345,GEFA (Bruyndonckx),2025-03-12T13:10:00,2025-03-12T16:35:00,"Groupe : SIG1, Module : SI111 - OGEN - Outils pour la gestion d""entreprise<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
